experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery_curve,adaptive_p2c,1780843087132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843088132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843088132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843089132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843089132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843090132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843090132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843091132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843091132,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843092132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843092132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843093132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843093132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843094132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843094132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843095132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843095132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843096133,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843096133,172.18.0.5:7002,0.950000,,0.512821,HEALTHY
recovery_curve,adaptive_p2c,1780843097132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843097132,172.18.0.5:7002,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843098132,172.18.0.3:7001,0.000000,,1.000000,HEALTHY
