experiment,variant,timestamp_unix_ms,endpoint,slow_score,p99_latency_ms,route_weight,state
recovery_curve,adaptive_p2c,1780843560168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843560168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843561168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843561168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843562168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843562168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843563168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843563168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843564168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843564168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843565168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843565168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843566168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843566168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843567168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843567168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843568168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843568168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843569168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843569168,172.18.0.5:7002,0.950000,,0.512821,PROBING
recovery_curve,adaptive_p2c,1780843570168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843570168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843571168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843571168,172.18.0.5:7002,0.000000,,1.000000,EJECTED
recovery_curve,adaptive_p2c,1780843572168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843572168,172.18.0.5:7002,0.000000,,1.000000,EJECTED
recovery_curve,adaptive_p2c,1780843573168,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
recovery_curve,adaptive_p2c,1780843573168,172.18.0.5:7002,0.950000,,0.512821,EJECTED
recovery_curve,adaptive_p2c,1780843574169,172.18.0.6:7001,0.000000,,1.000000,HEALTHY
